LOCALIDADES,Tepetzingo,Ignacio Allende,Temascaltepec de Gonzlez,San Diego la Huerta,Llano de la Y,San Jos Tejamanil,Unidad Habitacional Santa Teresa,Fraccionamiento Rinconada del Valle,Santa Mara Tlalmimilolpan,Paraje el Mirador,Santa Mara Aranzaz (Santa Mara),San Simn el Alto,Texcaltitln,San Pedro Huitzizilapan,Conjunto Habitacional Ecolgico SUTEYM,Tejalpa,San Martn Toltepec,San Antonio Bonixi,San Mateo Capulhuac,La Cinega,San Martn Coapaxtongo,Santa Mnica,San Diego Linares,Colonia Morelos (Ejido San Juan de las Huertas),San Mateo Coapexco,Fraccionamiento Real de San Pablo,Zacualpan,El Hielo,Ejido de Taborda,Villa de Almoloya de Jurez,Colonia los Cedros,Almoloya de Alquisiras,San Francisco,San Miguel Almoloyn,Barrio San Pedro (La Concepcin San Pedro),San Francisco Tepexoxuca,Tecaxic,San Miguel Tecomatln,Colonia Arroyo Vista Hermosa,Colonia Emiliano Zapata,San Lorenzo Cuauhtenco,San Diego los Padres Cuexcontitln Seccin 5 B,Santa Mara Mazatla,Zona Nmero Cuatro San Mateo Capulhuac,Temoaya,San Bartolo el Viejo,San Cristbal Texcalucan,Santa Ana Mayorazgo,San Francisco Putla,Santiago Analco,San Francisco Ayotuzco,Mina Mxico,Santa Mara Nativitas,San Juan Xochiaca,Tlachaloya Primera Seccin,Zacango,Sultepec de Pedro Ascencio de Alquisiras,San Francisco Xochicuautla,San Nicols Coatepec de las Bateas,San Luis Ayucan,San Lorenzo Coacalco (San Lorenzo),Jiquipilco el Viejo,Barrio Santa Cruz,San Diego Alcal,La Joya,La Trinidad,Colonia lvaro Obregn,Santiago Oxtotitln,Santiago Tepatlaxco,Santa Mara del Monte,San Agustn Mimbres,Mayorazgo de Len (Estacin Ro Mxico),Joquicingo de Len Guzmn,Zumpahuacn,Colonia Guadalupe Victoria,Santa Mara la Asuncin,Dos Ros,San Pedro Atlapulco,Jicaltepec Cuexcontitln,Molino Abajo,Ejido de San Francisco Chimalpa,Santa Mara Tetitla,San Juan Yautepec,San Mateo Mozoquilpan,San Lucas Tunco (San Lucas),San Cayetano Morelos,San Mateo Tlalchichilpan,El Pedregal de Guadalupe Hidalgo,El Salitre,Huitzilac,San Nicols Peralta,San Nicols Tlazala,San Mateo Texcalyacac,Techuchulco de Allende,Enthavi,San Jernimo Acazulco,San Jos el Cuartel,San Miguel Balderas,San Miguel Almaya,San Miguel Mimiapan,Santa Cruz Ayotuzco,San Bartolom Coatepec,San Pedro Abajo,Santa Cruz Otzacatipan,San Bartolo Oxtotitln,Jicaltepec Autopan,Pilcaya,San Mateo Atarasquillo,San Pedro Tlanixco,San Miguel Ameyalco,San Andrs Ocotln,Zaragoza de Guadalupe,San Miguel Totoltepec,San Pedro Zictepec,Santiaguito Cuaxustenco,Ejido de la Y Seccin Siete A Revolucin,San Lorenzo Oyamel,Tlachaloya Segunda Seccin,San Marcos Yachihuacaltepec,San Antonio Buenavista,Chapultepec,El Cporo,Tres Maras,Conjunto Urbano la Loma I,Santa Mara Nativitas,San Bartolom Atlatlahuca,La Constitucin Toltepec,Santa Mara Magdalena Ocotitln,La Cabecera,Santa Ana Jilotzingo,Fraccionamiento Colinas del Sol,Santa Ana Ixtlahuatzingo (Santa Ana),Santa Mara Jajalpa,San Nicols Tolentino,Coatepec Harinas,San Pedro Arriba,Zacamulpa,Barrio de Mxico,Santa Cruz Cuauhtenco,Tonatico,Guadalupe Yancuictlalpan (Gualupita),Ejido San Lorenzo Cuauhtenco,Malinalco,Santa Cruz Atizapn,San Miguel Totocuitlapilco,San Diego de los Padres Cuexcontitln,Ex-Rancho San Dimas,San Juan Tilapa,San Gaspar Tlahuelilpan,Santa Mara Rayn,El Cerrillo Vista Hermosa,Santiaguito Tlalcilalcalli,San Pedro Cholula,San Francisco Chimalpa,Calixtlahuaca,Almoloya del Ro,Villa Guerrero,San Felipe Tlalmimilolpan,Huixquilucan de Degollado,San Mateo Mexicaltzingo,Santiago Yancuitlalpan,Santiago Tilapa,Santa Mara Zolotepec,San Bartolom Tlaltelulco,Calimaya de Daz Gonzlez,Villa Cuauhtmoc,San Pedro Tlaltizapan,Cacalomacn,Magdalena Chichicaspa,San Juan de las Huertas,San Antonio la Isla,Santiago Tianguistenco de Galeana,San Pedro Tultepec,Santa Mara Atarasquillo,Tenancingo de Degollado,Xalatlaco,Santiago Tlacotepec,San Antonio Acahualco,San Francisco Tlalcilalcalpan,Ixtapan de la Sal,San Andrs Cuexcontitln,Xonacatln,Capulhuac de Mirafuentes,San Pedro Totoltepec,Tenango de Arista,San Mateo Otzacatipan,Lerma de Villada,San Lorenzo Acopilco,San Jorge Pueblo Nuevo,Jess del Monte,San Francisco Coaxusco,Ocoyoacac,San Jernimo Chicahualco,Metepec,San Jos Guadalupe Otzacatipan,San Pablo Autopan,San Miguel Zinacantepec,San Salvador Tizatlalli,San Mateo Atenco,Naucalpan de Jurez,Cuajimalpa de Morelos,Toluca de Lerdo, 
Santa Cruz Otzacatipan,62.006,40.857,75.909,31.491,9.447,38.716,26.755,16.106,20.059,53.816,53.613,60.616,75.724,19.029,34.122,26.765,16.407,30.593,21.707,59.25,52.587,67.096,9.245,26.903,64.41,11.793,121.962,38.35,26.315,22.18,10.463,86.288,61.372,32.944,22.102,50.493,15.434,60.64,11.311,12.894,22.652,6.508,49.443,21.715,17.963,32.977,45.914,18.451,39.308,28.526,46.618,20.555,32.415,51.189,28.364,73.209,86.718,27.238,45.579,69.116,21.202,23.922,13.609,19.044,26.283,57.963,19.278,61.883,68.157,31.286,18.128,28.39,52.238,75.817,9.303,13.777,44.469,45.903,6.198,15.967,54.994,14.737,43.355,15.605,26.558,20.731,27.626,28.243,58.724,79.823,21.758,31.884,40.947,41.217,22.759,31.614,59.719,42.198,36.361,20.932,39.437,58.516,20.735,0,53.961,7.374,94.582,29.258,43.901,30.251,23.068,32.337,5.345,45.035,34.4,8.52,21.078,21.795,11.543,19.338,33.492,34.664,105.674,24.017,20.375,39.631,9.172,17.802,22.47,19.556,21.545,58.766,40.144,5.098,94.526,22.935,46.377,34.584,22.802,78.712,38.542,25.492,71.713,35.033,18.918,4.265,28.937,18.685,21.968,29.438,11.993,22.04,25.741,41.758,13.827,37.144,58.558,15.785,44.455,21.439,60.783,41.61,15.558,20.121,28.609,13.072,34.337,21.088,50.535,25.076,27.854,37.253,23.089,24.676,62.366,41.677,19.079,27.159,26.165,74.575,2.35,12.782,33.267,9.442,33.959,2.633,15.593,49.753,14.281,56.425,11.628,27.266,13.783,14.558,2.747,11.436,20.22,16.901,25.7,56.499,49.738,7.719, 
San Bartolo Oxtotitln,105.826,88.935,121.496,75.311,36.673,86.03,82.941,37.512,48.533,106.792,97.433,104.436,121.311,47.503,55.496,69.566,46.798,27,35.598,103.07,96.407,110.916,39.961,68.793,108.23,44.972,165.782,85.664,34.194,44.044,74.337,131.875,105.192,61.577,44.848,94.313,52.093,104.46,49.26,60.208,66.472,40.04,54.279,35.477,29.176,65.356,93.228,42.684,83.128,57,94.695,36.948,58.474,95.009,44.851,117.029,132.305,55.712,93.306,58.46,65.022,20.333,43.926,27.917,65.653,101.783,47.752,105.703,64.51,69.816,36.823,29.931,96.058,119.637,42.997,73.289,91.783,93.981,39.963,30.051,102.308,38.091,91.433,38.959,76.283,37.218,58.845,76.321,102.544,127.55,50.232,79.962,88.674,85.037,22.02,79.692,103.539,86.018,88.321,68.246,86.751,106.594,24.572,53.961,0,41.528,138.785,78.3,88.104,79.293,67.271,76.54,59.104,89.238,78.603,38.716,32.686,28.117,49.621,63.541,82.534,62.397,154.716,51.211,64.578,83.834,62.485,62.005,45.329,47.122,42.288,102.969,84.347,62.487,138.729,34.548,95.419,64.103,70.826,122.915,87.584,61.342,115.916,84.075,63.121,41.811,73.14,62.888,66.171,73.641,65.306,44.899,74.783,71.74,47.287,86.186,102.761,59.988,93.497,65.642,109.825,90.652,45.54,64.324,72.812,38.071,83.379,65.291,80.517,69.498,72.057,86.295,72.131,54.89,106.569,90.719,63.282,66.481,63.966,118.778,43.394,41.613,82.309,65.557,78.162,53.709,72.173,98.795,58.484,105.467,55.831,76.308,57.986,58.761,63.231,47.414,64.648,61.104,74.742,105.541,98.78,51.922, 
Jicaltepec Autopan,65.448,49.913,79.351,34.933,5.877,42.216,30.197,12.489,23.559,67.77,57.055,64.058,79.166,22.529,34.394,30.207,18.14,31.213,23.66,62.692,56.029,70.538,2.143,30.345,67.852,3.472,125.404,41.85,26.935,26.057,17.27,89.73,64.814,36.386,25.979,53.935,17.168,64.082,14.809,16.394,26.094,4.495,52.943,23.645,13.369,36.419,49.414,20.833,42.75,32.026,55.673,21.175,37.372,54.631,12.763,76.651,90.16,30.738,54.284,78.172,24.644,19.328,6.914,14.45,29.725,61.405,22.778,65.325,77.213,34.728,19.943,29.01,55.68,79.259,8.426,24.157,47.969,54.959,2.131,11.373,58.494,16.24,52.411,17.108,30,11.145,37.743,37.299,62.166,88.528,25.258,40.94,49.652,44.659,18.165,40.67,63.161,45.64,49.299,24.432,42.937,67.572,16.141,7.374,41.528,0,98.659,35.46,47.978,36.453,27.145,36.414,12.322,49.112,38.477,5.546,14.425,17.293,12.107,23.416,39.694,35.909,111.876,28.094,24.452,43.708,19.644,21.879,16.968,29.039,17.65,62.843,44.221,19.646,98.603,18.433,52.579,37.615,26.88,82.789,44.744,29.569,75.79,41.235,22.995,5.306,33.014,22.762,26.045,33.515,22.465,16.538,31.943,51.24,14.391,43.346,62.635,19.862,50.657,25.516,66.985,47.812,25.041,24.198,32.686,13.701,40.539,25.166,60.018,29.154,31.931,43.455,29.291,36.094,66.443,47.879,23.156,31.236,30.242,78.652,5.941,22.265,39.469,25.431,38.036,10.69,29.333,55.955,18.358,62.627,15.706,33.468,17.86,18.635,8.563,3.673,24.298,20.978,31.902,62.701,55.94,11.796, 
Pilcaya,57.366,108.827,78.18,69.879,107.644,132.028,77.223,112.926,113.371,126.684,43.302,66.127,51.625,112.341,111.551,99.023,100.765,114.95,115.018,54.846,57.821,81.802,110.932,96.488,43.232,111.653,35.259,131.662,110.672,103.114,91.976,41.061,38.824,105.951,102.841,81.447,99.792,61.67,94.589,106.206,73.177,105.782,143.537,115.026,115.823,105.984,127.651,111.763,68.301,98.845,114.587,104.912,105.422,66.001,112.721,39.869,59.45,104.872,91.979,137.086,80.685,121.782,97.966,116.904,97.665,54.073,102.641,40.705,136.127,104.293,111.44,112.747,83.192,71.177,103.602,90.929,113.954,97.266,110.934,113.828,129.754,108.049,111.325,108.917,79.268,105.088,100.633,90.172,54.085,128.597,100.423,86.549,75.832,72.17,120.619,99.583,55.315,71.191,86.994,114.244,117.829,126.486,118.595,94.582,138.785,98.659,0,92.398,47.588,93.391,68.92,68.795,95.119,60.021,59.668,108.594,110.876,113.744,92.259,87.687,71.49,104.714,131.634,94.067,80.156,55.716,93.388,77.582,99.226,106.375,101.411,42.471,66.729,95.63,23.762,114.885,109.517,104.634,90.958,12.845,80.621,95.542,63.165,77.112,72.883,93.844,66.455,82.998,75.843,63.119,89.166,96.061,88.882,128.577,94.543,79.223,35.891,79.717,107.595,71.315,123.923,83.689,102.377,79.902,65.74,105.076,76.416,89.244,130.068,93.232,65.256,79.332,84.951,93.032,46.071,83.756,85.057,94.503,96.215,16.863,91.004,99.601,79.848,92.228,60.544,90.139,85.637,112.893,78.253,119.565,78.708,90.407,81.099,77.749,93.239,92.152,88.569,78.081,82.786,119.639,112.878,84.409, 
San Mateo Atarasquillo,63.547,18.487,88.901,42.428,30.803,36.334,24.911,21.102,14.073,36.344,55.154,62.157,88.716,13.944,57.646,39.757,35.924,54.465,23.138,60.791,54.128,55.15,34.091,38.308,65.951,34.812,123.503,35.968,50.187,49.309,14.381,113.9,62.913,44.348,41.239,52.034,34.952,62.181,12.287,15.119,35.644,28.941,53.197,23.146,28.063,44.381,37.311,18.599,40.85,3.061,24.248,44.427,43.819,52.73,40.327,74.75,99.71,8.089,35.276,46.746,20.544,34.022,33.126,29.145,37.688,59.504,8.629,63.424,45.787,42.69,22.79,52.262,53.78,77.358,26.761,13.911,23.614,23.533,34.093,26.093,39.414,19.403,20.985,20.601,16.905,44.603,39.031,13.234,60.265,90.822,6.411,16.875,30.644,34.205,32.859,11.973,61.26,43.74,21.352,20.743,27.49,36.146,30.835,29.258,78.3,35.46,92.398,0,45.452,2.139,27.105,41.218,20.583,46.586,35.951,34.407,23.027,39.557,27.671,31.294,23.525,46.619,85.08,35.972,32.33,41.182,18.858,29.757,41.131,19.923,45.472,60.317,41.695,21.094,96.077,40.698,25.783,46.539,34.758,80.263,28.576,37.447,73.264,25.067,22.552,24.738,32.467,30.64,15.489,30.989,14.636,37.966,10.346,40.079,29.689,27.178,60.109,27.74,23.861,26.783,40.189,31.644,14.201,32.076,38.163,20.206,24.371,33.044,46.334,37.032,31.268,27.287,10.126,2.046,63.917,31.711,31.034,39.114,38.12,76.126,28.311,14.853,17.872,17.692,35.51,21.625,11.107,29.159,26.236,35.831,20.956,11.085,16.279,19.589,24.129,29.46,32.176,17.124,13.788,35.905,29.144,21.175, 
San Pedro Tlanixco,24.639,58.146,97.486,19.198,56.963,81.347,26.542,62.245,62.69,76.003,10.344,33.4,79.654,61.66,60.87,48.342,50.084,64.269,64.337,22.119,25.094,37.782,60.251,45.807,21.141,60.972,78.693,80.981,59.991,52.433,41.295,69.09,18.103,55.27,52.16,21.179,49.111,28.943,43.908,55.525,22.496,55.101,92.856,64.345,65.142,55.303,76.97,61.082,17.62,48.164,63.906,54.231,54.741,21.875,62.04,29.94,87.479,54.191,41.298,86.405,30.004,71.101,47.285,66.223,46.984,21.346,51.96,18.614,85.446,53.612,60.759,62.066,22.924,38.45,52.921,40.248,63.273,46.585,60.253,63.147,79.073,57.368,60.644,58.236,28.587,54.407,49.952,39.491,21.358,67.282,49.742,35.868,25.151,21.489,69.938,48.902,22.588,20.51,36.313,63.563,67.148,75.805,67.914,43.901,88.104,47.978,47.588,45.452,0,47.513,23.042,22.917,49.241,15.695,13.79,62.716,64.998,67.866,46.381,41.809,25.612,58.836,80.193,48.189,34.278,8.534,47.51,31.704,53.348,60.497,55.533,15.95,20.851,49.752,51.71,69.007,63.639,58.756,45.08,35.896,34.743,49.664,36.644,31.234,27.005,47.966,20.577,37.12,29.965,17.241,43.288,50.183,43.004,82.699,48.665,33.345,15.742,33.839,61.717,25.437,78.045,37.811,56.499,34.024,19.862,59.198,30.538,43.366,84.19,47.354,19.378,33.454,39.073,47.154,19.55,37.878,39.179,48.625,50.337,31.759,45.126,53.723,33.97,46.35,14.666,44.261,39.759,67.015,32.375,73.687,32.83,44.529,35.221,31.871,47.361,46.274,42.691,32.203,36.908,73.761,67,38.531, 
San Miguel Ameyalco,64.54,16.389,89.894,43.421,31.796,37.272,25.904,22.04,15.011,34.246,56.147,63.15,89.709,14.882,58.639,40.75,36.917,55.458,24.076,61.784,55.121,56.143,35.084,39.301,66.944,35.805,124.496,36.906,51.18,50.302,14.074,114.893,63.906,45.341,42.232,53.027,35.945,63.174,16.687,16.057,36.637,29.934,51.099,24.084,39.975,45.375,35.213,19.537,41.843,5.144,22.15,45.42,44.812,53.723,41.32,75.743,100.703,10.172,36.269,44.648,21.537,45.934,34.119,30.083,38.681,60.497,9.567,64.417,43.689,43.684,23.728,53.255,54.773,78.351,27.754,14.904,21.516,21.435,35.086,37.98,37.316,20.341,18.887,21.539,17.898,45.596,40.024,8.291,61.258,88.724,7.349,13.29,31.637,35.198,44.771,9.875,62.253,44.733,17.767,21.681,25.392,34.048,42.747,30.251,79.293,36.453,93.391,2.139,47.513,0,28.693,42.806,22.171,48.174,37.539,35.996,24.029,41.146,29.259,32.883,25.113,48.208,82.721,37.561,33.919,42.77,20.446,31.346,42.72,33.777,47.061,61.905,43.283,22.682,97.665,42.287,23.424,48.128,36.347,81.851,30.164,39.036,74.852,26.655,24.14,26.326,34.055,32.229,17.078,32.577,16.224,39.555,11.934,45.45,31.277,28.766,61.697,29.329,21.502,28.371,37.83,33.232,15.203,33.665,39.751,21.208,25.959,34.633,43.975,38.621,32.856,28.875,11.715,3.758,65.505,33.299,32.623,40.703,39.709,77.714,29.899,27.003,19.46,19.28,37.098,23.213,12.695,26.8,27.825,33.472,22.545,10.294,17.868,21.178,25.717,31.048,33.765,18.712,15.377,33.546,26.785,22.763, 
San Andrs Ocotln,40.069,39.799,76.654,8.445,38.617,63.001,5.589,43.899,44.344,57.656,31.676,38.679,76.469,43.314,40.037,27.51,29.251,43.436,45.991,37.313,30.65,45.159,28.687,24.975,42.473,30.016,100.025,62.635,39.158,31.6,22.949,90.422,39.435,34.437,31.327,28.556,28.278,38.703,25.562,37.179,9.185,27.38,74.509,45.999,47.503,34.47,58.623,42.736,13.262,29.817,45.559,33.398,33.908,29.252,41.207,51.272,87.463,35.844,22.821,68.058,9.171,53.462,26.452,48.584,26.152,36.026,33.613,39.946,67.099,32.779,42.413,41.233,30.301,53.88,34.575,14.029,44.926,28.108,25.535,45.508,60.726,39.022,42.297,39.89,7.634,33.574,29.119,21.014,36.787,57.065,31.395,17.391,22.942,19.28,52.299,30.555,37.782,16.152,17.836,45.217,48.801,57.458,50.275,23.068,67.271,27.145,68.92,27.105,23.042,28.693,0,9.287,25.061,22.503,11.868,29.621,53.358,56.226,24.712,20.14,3.853,37.167,61.201,26.52,11.548,17.099,35.87,10.035,31.679,48.857,33.864,36.234,17.612,26.922,71.994,57.367,51.999,37.087,23.411,56.18,15.751,27.995,49.181,12.242,5.336,26.297,6.405,15.451,8.206,6.906,31.648,28.514,31.364,71.059,26.996,14.353,36.026,12.17,50.077,3.768,66.405,18.819,44.859,12.355,5.559,34.896,11.546,21.697,72.55,25.685,5.322,14.462,27.433,35.514,39.834,18.886,17.51,26.956,28.668,52.043,23.457,42.083,14.978,19.982,11.427,22.592,28.119,55.375,10.706,62.047,11.161,32.889,13.552,10.202,25.692,24.605,21.022,10.534,15.239,62.121,55.36,16.862, 
Zaragoza de Guadalupe,38.974,53.912,80.567,1.816,52.729,77.113,14.979,58.011,58.456,71.769,31.551,37.585,80.382,57.426,49.306,31.423,38.52,52.705,60.103,36.219,29.556,44.065,37.956,28.888,42.348,39.285,99.9,76.747,48.427,40.869,37.061,90.297,39.31,43.706,40.596,27.462,37.547,37.609,39.674,51.291,8.216,36.649,88.622,60.111,60.908,43.739,72.736,56.848,4.83,43.93,59.672,42.667,43.177,28.158,50.476,51.147,91.376,49.957,37.064,82.171,18.44,66.867,35.721,61.989,35.421,34.931,47.726,39.821,81.212,42.048,56.525,50.502,29.207,52.785,48.687,23.298,59.039,42.351,34.804,58.913,74.839,53.134,56.41,54.002,17.024,42.843,38.388,35.257,35.692,71.308,45.508,31.634,21.848,18.186,65.704,44.668,36.688,7.776,32.079,59.329,62.914,71.571,63.68,32.337,76.54,36.414,68.795,41.218,22.917,42.806,9.287,0,34.085,22.232,11.597,38.645,61.207,64.075,33.736,25.563,12.967,46.191,68.893,35.544,10.58,16.827,40.02,13.385,40.703,56.706,42.888,35.963,17.341,35.946,71.723,65.216,59.848,46.111,27.435,55.909,30.952,37.019,48.91,27.443,14.36,35.321,14.254,14.491,17.32,7.902,39.497,37.538,39.213,78.908,36.02,29.554,35.755,13.73,57.926,12.791,74.254,34.02,52.708,12.081,3.728,43.92,26.747,21.562,80.399,29.709,13.171,29.663,35.282,43.363,39.563,34.087,16.55,35.98,37.692,51.772,32.481,49.932,30.179,29.006,11.156,31.616,35.968,63.224,19.73,69.896,20.185,40.738,22.576,19.226,34.716,33.629,30.046,19.558,24.263,69.97,63.209,25.886, 
San Miguel Totoltepec,66.268,33.276,77.66,33.242,17.698,38.801,15.764,16.19,20.144,51.133,57.875,64.878,77.475,19.114,38.798,28.516,21.083,35.269,21.791,63.512,56.849,57.872,20.986,28.654,68.672,21.707,126.224,38.435,30.991,26.856,7.12,88.039,65.634,34.695,26.778,54.755,20.111,64.902,7.929,12.979,24.403,11.011,67.986,21.799,25.877,34.728,52.1,18.536,43.571,23.295,39.036,25.231,34.166,55.451,33.04,77.471,88.469,20.379,37.998,61.535,15.969,31.836,18.285,26.958,28.034,62.225,19.363,66.145,60.576,33.037,18.212,33.066,56.501,80.079,8.831,10.434,38.403,38.322,9.192,23.882,54.203,14.821,35.774,15.689,14.49,25.407,29.377,20.662,62.986,72.242,15.93,24.303,33.366,36.927,30.673,24.033,63.981,46.461,28.78,21.017,39.522,50.935,28.649,5.345,59.104,12.322,95.119,20.583,49.241,22.171,25.061,34.085,0,48.723,38.088,12.455,21.656,34.178,14.892,21.193,25.663,36.436,98.04,25.789,21.827,43.319,10.751,19.254,30.948,20.134,24.894,62.454,43.832,3.413,98.214,26.407,38.743,36.356,24.656,82.4,30.713,27.264,75.401,27.204,14.592,7.62,34.604,20.14,14.232,33.126,6.543,27.783,18.107,42.336,17.176,29.315,62.246,17.24,36.821,22.89,53.149,33.781,16.136,21.573,30.06,13.65,26.508,22.942,51.113,26.93,33.405,29.424,15.455,22.257,66.054,33.848,20.534,28.931,27.937,78.263,8.216,13.36,25.633,6.037,37.647,4.812,10.144,42.119,15.732,48.791,11.914,19.632,8.483,10.546,4.817,14.785,22.074,9.164,12.882,48.865,42.104,9.491, 
San Pedro Zictepec,17.419,59.28,98.621,20.332,58.097,82.481,27.677,63.379,63.824,77.137,23.239,16.03,98.436,62.794,62.004,49.477,51.218,65.403,65.471,14.663,8,22.51,61.385,46.942,45.173,62.106,91.126,82.115,61.125,53.567,42.429,81.523,26.276,56.404,53.294,5.121,50.245,16.054,45.042,56.659,23.63,56.235,93.99,65.479,66.276,56.437,78.104,62.216,18.754,49.298,65.04,55.365,55.875,6.603,63.174,53.972,109.43,55.325,29.952,87.539,31.138,72.235,48.419,67.357,48.119,13.376,53.094,42.646,86.58,54.746,61.893,63.2,7.652,31.23,54.055,41.382,64.407,37.724,61.387,64.281,80.207,58.502,61.778,59.37,29.722,55.541,51.086,40.625,14.137,58.242,50.876,37.002,17.88,14.218,71.072,50.036,15.132,21.644,37.447,64.697,68.282,76.939,69.048,45.035,89.238,49.112,60.021,46.586,15.695,48.174,22.503,22.232,48.723,0,13.821,62.747,65.029,67.897,46.412,41.841,25.643,58.868,62.751,48.221,34.309,6.756,47.541,31.735,53.38,60.528,55.565,17.44,16.905,49.783,75.908,69.038,63.67,58.788,45.112,60.094,34.774,49.696,27.102,31.265,27.036,47.997,20.608,37.151,29.996,17.273,43.319,50.215,43.035,82.73,48.696,22.215,24.706,33.87,61.748,25.468,78.076,28.254,56.53,34.055,18.924,59.229,30.569,43.398,84.221,47.386,19.409,33.485,39.104,47.185,13.677,37.909,39.21,48.657,50.369,55.957,45.157,53.754,34.001,46.381,11.177,44.292,39.79,67.046,32.406,73.718,32.861,44.56,35.252,31.903,47.392,46.305,42.723,32.234,36.939,73.792,67.031,38.562, 
Santiaguito Cuaxustenco,30.816,48.645,87.985,9.697,47.462,71.846,17.042,52.744,53.189,66.502,22.424,29.427,87.8,52.159,51.369,38.841,40.583,54.768,54.836,28.061,21.398,35.907,50.75,36.306,33.221,51.471,90.773,71.48,50.49,42.932,31.794,81.17,30.183,45.769,42.659,19.304,39.61,29.451,34.407,46.024,12.995,45.6,83.355,54.844,55.641,45.802,67.469,51.581,8.119,38.663,54.405,44.73,45.24,20,52.539,42.02,99.559,44.69,25.762,76.904,20.503,61.6,37.784,56.722,37.483,26.773,42.459,30.694,75.945,44.111,51.258,52.565,21.049,44.627,43.42,30.747,53.772,33.534,50.752,53.646,69.572,47.867,51.143,48.735,19.087,44.906,40.451,29.99,27.534,55.821,40.241,26.367,13.69,10.028,60.437,39.401,28.53,11.009,26.812,54.062,57.647,66.304,58.413,34.4,78.603,38.477,59.668,35.951,13.79,37.539,11.868,11.597,38.088,13.821,0,49.748,52.03,54.898,33.413,28.841,12.644,45.868,67.225,35.221,21.31,8.95,34.542,18.736,40.38,47.529,42.565,29.076,9.463,36.784,64.836,56.039,50.671,45.788,32.112,49.022,21.775,36.696,41.032,18.266,14.037,34.998,7.609,24.152,16.997,3.15,30.32,37.215,30.036,69.731,35.697,20.377,28.868,20.871,48.749,12.468,65.077,24.843,43.531,21.056,8.575,46.23,17.57,30.398,71.222,34.386,6.409,20.486,26.105,34.186,32.676,24.91,26.211,35.657,37.369,44.885,32.158,40.755,21.002,33.382,3.278,31.293,26.791,54.047,19.407,60.719,19.862,31.561,22.253,18.903,34.393,33.306,29.723,19.235,23.94,60.793,54.032,25.563, 
Ejido de la Y Seccin Siete A Revolucin,79.743,47.101,82.22,37.802,2.131,38.713,41.107,6.787,20.056,53.812,71.35,78.353,82.035,19.026,31.582,33.076,23.138,28.401,16.097,76.987,70.324,71.346,4.102,33.214,82.147,5.115,139.699,38.347,24.123,23.245,13.767,92.599,79.109,37.663,23.167,68.23,28.434,78.377,11.306,12.891,28.963,2.536,49.44,16.083,10.557,41.442,45.911,18.448,57.046,28.523,46.243,18.363,34.56,68.926,11.459,90.946,93.029,27.235,51.472,63.553,27.513,16.516,10.943,11.638,41.739,75.7,19.275,79.62,62.594,45.902,11.572,26.198,69.976,93.554,4.923,20.683,44.466,52.147,3.589,8.561,54.991,8.677,49.599,9.545,34.449,18.539,34.931,34.487,76.461,85.716,21.755,38.128,46.84,50.401,15.353,37.858,77.456,59.936,46.487,20.929,39.434,64.76,13.329,8.52,38.716,5.546,108.594,34.407,62.716,35.996,29.621,38.645,12.455,62.747,49.748,0,8.319,14.671,16.074,25.662,37.072,41.42,109.254,30.341,26.699,54.728,9.895,24.126,26.573,20.28,23.16,73.863,55.241,8.639,109.623,15.811,49.957,43.126,29.126,93.809,42.122,40.365,86.81,38.613,25.242,3.669,46.013,25.009,30.981,44.535,12.716,26.143,29.321,42.481,26.482,40.724,73.655,22.109,48.035,40.33,64.363,45.19,16.282,26.445,51.709,9.339,37.917,27.412,51.259,31.4,44.814,40.833,26.669,33.472,77.463,45.257,25.403,33.483,42.989,89.672,6.228,13.506,36.847,15.811,49.056,11.021,16.316,53.333,20.605,60.005,17.952,30.846,31.771,20.882,7.925,8.746,26.544,32.046,29.28,60.079,53.318,14.043, 
